,movie_runtime,log_revenues,Revenue_with_inflation,Interval
4189,109.0,14.322587625670806,1660430.7683435238,60-120
4190,142.0,20.778150142835596,1056418386.2192328,120-180
4191,118.0,15.940199778587552,8370295.768565869,60-120
4192,118.0,19.035797681064267,184987290.57059476,60-120
4193,140.0,19.04408192291819,186526135.30583656,120-180
4194,100.0,18.30286189226365,88885705.29858254,60-120
4195,96.0,18.655496062423232,126467518.50172316,60-120
4196,100.0,16.588259117283513,16002557.597665368,60-120
4197,84.0,19.11073343908262,199382059.51108947,60-120
4198,65.0,12.981615963689022,434354.35394663695,60-120
4199,88.5,19.9212383532225,448418879.85805994,60-120
4200,93.0,16.696308236767194,17828488.91675931,60-120
4201,179.0,21.133028967016475,1506460907.5581155,120-180
4202,110.0,10.795712613313828,48811.07990550305,60-120
4203,108.0,18.663703691226118,127509788.38029459,60-120
4204,96.0,19.087287589226115,194761752.837632,60-120
4205,122.0,12.775171770973099,353334.9563924402,120-180
4206,142.0,19.09020022614702,195329850.03854915,120-180
4207,105.0,15.01338511759536,3313067.706197887,60-120
4208,95.0,16.874891263557167,21314353.214146744,60-120
4209,107.0,20.31397848742628,664123369.3698443,60-120
4210,91.0,12.982005393665823,434523.5374930516,60-120
4211,104.0,16.53261372664669,15136411.044441354,60-120
4212,99.0,17.30511706099404,32773049.07309616,60-120
4213,97.0,15.407620258199337,4914105.289160644,60-120
4214,108.0,16.83847542480201,20552135.78813229,60-120
4215,114.0,15.70969678561867,6647136.946859365,60-120
4216,95.0,18.30949404146252,89477167.7233185,60-120
4217,99.0,18.43366038627871,101306424.35186213,60-120
4218,112.0,15.057799455608139,3463532.0692606997,60-120
4219,97.0,16.560134687570137,15558764.753946634,60-120
4220,91.0,11.864843861533842,142179.24958310171,60-120
4221,82.0,16.93926882665535,22731650.958643686,60-120
4222,124.0,19.927738762928012,451343280.90166754,120-180
4223,105.0,19.344926812865477,251996766.20297384,60-120
4224,95.0,17.48551216072768,39251968.77187326,60-120
4225,120.0,18.340127543639547,92260581.93599221,60-120
4226,102.0,16.99780465128537,24101982.374596994,60-120
4227,118.0,19.66823978532331,348183356.4464702,60-120
4228,120.0,17.555767508208355,42108808.643690936,60-120
4229,119.0,18.355426492376584,93682924.27834907,60-120
4230,81.0,17.1350009754458,27646258.91814897,60-120
4231,101.0,15.53722759436843,5594125.539855475,60-120
4232,94.0,18.415287020756892,99462079.68121177,60-120
4233,99.0,18.85530435232901,154438165.72217897,60-120
4234,116.0,16.605793340785407,16285624.44552529,60-120
4235,72.0,19.001335098360105,178720751.53257364,60-120
4236,82.0,15.314427417450963,4476837.399332962,60-120
4237,90.0,16.3284068510806,12340620.404641466,60-120
4238,98.0,17.571921169233107,42794543.71937187,60-120
4239,116.0,18.233959882273847,82967529.82351305,60-120
4240,89.0,11.550054746173958,103782.71837131739,60-120
4241,99.0,11.431293521696194,92161.11014452472,60-120
4242,97.0,16.108178376105432,9901317.39155086,60-120
4243,99.0,14.70804285366014,2441303.933879933,60-120
4244,101.0,19.173855978345184,212373267.1096442,60-120
4245,110.0,18.245618689233336,83940493.01158977,60-120
4246,105.0,19.45455732665656,281194547.2349916,60-120
4247,101.0,18.02640144388804,67416573.5409394,60-120
4248,98.0,16.139863252948743,10220062.446525846,60-120
4249,93.0,19.480479540540667,288579029.9997776,60-120
4250,88.0,18.271829837711437,86169757.90533629,60-120
4251,93.0,17.96035097094027,63107549.9520011,60-120
4252,88.0,17.840428002710063,55975687.50377987,60-120
4253,112.0,16.999388517909978,24140186.947554193,60-120
4254,111.0,17.56020039587597,42295886.6036687,60-120
4255,115.0,15.311278555928348,4462762.6296831565,60-120
4256,105.0,17.127799070273348,27447868.43526959,60-120
4257,93.0,12.406828836642637,244465.34427459695,60-120
4258,95.0,18.998741531772634,178257827.93399107,60-120
4259,118.0,19.7946510867049,395100644.53635347,60-120
4260,118.0,16.866191382506333,21129725.162062254,60-120
4261,104.0,19.6530136745217,342922034.46359086,60-120
4262,117.0,19.345593695259964,252164874.45780987,60-120
4263,90.0,16.660098775686304,17194476.830100052,60-120
4264,116.0,16.602512183408393,16232276.318399109,60-120
4265,96.0,17.474141627947283,38808180.808449134,60-120
4266,104.0,17.38329811287121,35438101.50063924,60-120
4267,84.0,19.91210353932399,444341309.12120616,60-120
4268,85.0,17.84048711305063,55978996.34352417,60-120
4269,87.0,17.557759573336895,42192775.73918843,60-120
4270,85.0,14.092985245682941,1319792.7117565311,60-120
4271,100.0,15.596007124491853,5932801.718010005,60-120
4272,145.0,19.82095711071174,405632084.41976094,120-180
4273,108.0,17.670361776609248,47221590.72634797,60-120
4274,98.0,14.109243361010957,1341425.4309894384,60-120
4275,117.0,17.79256813480026,53359795.91058921,60-120
4276,120.0,13.620242749311512,822614.325319622,60-120
4277,96.0,20.21220661351367,599859856.5693161,60-120
4278,106.0,14.9619512022234,3146971.7595052803,60-120
4279,95.0,14.447029834925393,1880465.357809894,60-120
4280,100.0,17.5545213776577,42056368.25136186,60-120
4281,113.0,18.717563878381533,134565802.91648135,60-120
4282,91.0,19.445342401483696,278615262.73165643,60-120
4283,90.0,18.53180603996586,111753492.0753196,60-120
4284,80.0,18.072816746103083,70619491.37106726,60-120
4285,93.0,17.152288257768987,28128342.553362977,60-120
4286,85.0,16.44145093934384,13817561.856309058,60-120
4287,117.0,19.500609054832832,294446845.71478593,60-120
4288,97.0,15.430553874262104,5028105.717676486,60-120
4289,91.0,12.297665887159988,219183.79143968868,60-120
4290,174.0,21.080865585760442,1429893189.4845467,120-180
4291,101.0,19.0473410701097,187135043.15703166,60-120
4292,96.0,13.498563519108643,728369.3293774318,60-120
4293,91.0,12.039988697414158,169395.02584769315,60-120
4294,86.0,17.473180529339817,38770900.23793774,60-120
4295,113.0,17.666076551645506,47019668.53693718,60-120
4296,114.0,17.125796137732944,27392947.226514727,60-120
4297,90.0,17.08532943266321,26306574.125569757,60-120
4298,92.0,14.516556149352828,2015859.3711228457,60-120
4299,102.0,12.364217432460757,234267.1553085047,60-120
4300,103.0,16.182919293030483,10669708.390244579,60-120
4301,98.0,17.70339316862437,48807432.69866592,60-120
4302,123.0,19.082384529915622,193809161.6260144,120-180
4303,85.0,18.407960847053754,98736065.90736519,60-120
4304,135.0,16.79115399486412,19602231.99207893,120-180
4305,100.0,13.133585066179513,505642.4440522512,60-120
4306,97.0,13.987224605667539,1187338.2625625345,60-120
4307,133.0,20.370297937821146,702599747.081712,120-180
4308,102.0,13.539958091505552,759152.6010005558,60-120
4309,132.0,16.203756355368334,10894366.245469704,120-180
4310,115.0,18.249516921915298,84268351.20336297,60-120
4311,88.0,20.393003707916748,718735307.3483323,60-120
4312,95.0,18.127857022196377,74615365.9761812,60-120
4313,95.0,19.994675158161655,482588633.4591717,60-120
4314,95.0,16.262198641901758,11550030.572540298,60-120
4315,116.0,18.511454655842005,109502140.59494162,60-120
4316,132.0,15.597231493196182,5940070.103446358,120-180
4317,108.0,17.477174200358718,38926048.057059474,60-120
4318,85.0,18.030311543379874,67680695.08513062,60-120
4319,75.0,17.02663798282916,24807038.536631458,60-120
4320,120.0,18.362692081994837,94366064.66406335,60-120
4321,167.0,19.568788669020513,315222302.15742075,120-180
4322,88.0,19.43764818026742,276479761.3114508,60-120
4323,94.0,17.9414871649017,61928259.29524735,60-120
4324,101.0,15.786477969066697,7177616.836937186,60-120
4325,92.0,16.946128899359874,22888127.8446637,60-120
4326,98.0,18.25763272819852,84955039.56325735,60-120
4327,105.0,16.898433807426294,21822100.691939965,60-120
4328,102.0,15.737188383143812,6832412.451361867,60-120
4329,106.0,18.0498789811838,69018074.75188993,60-120
4330,120.0,17.344576625009047,34092112.994191214,60-120
4331,101.0,16.005231182813482,8932717.186853806,60-120
4332,116.0,18.56515874907624,115543628.10063922,60-120
4333,81.0,17.635149549851327,45587747.803029455,60-120
4334,47.0,19.079136477537208,193180680.53991103,0-60
4335,95.0,13.963052698669307,1158982.1241245135,60-120
4336,93.0,17.72157963386434,49703187.99927737,60-120
4337,96.0,17.0247502148961,24760252.778988324,60-120
4338,117.0,14.972461825708642,3180222.833435241,60-120
4339,94.0,16.06150214015984,9449781.147053918,60-120
4340,116.0,18.603994155471742,120119081.61311838,60-120
4341,93.0,16.829230564418115,20363009.731183987,60-120
4342,95.0,15.194326871850896,3970199.375180655,60-120
4343,90.0,17.082808618274644,26240343.64744302,60-120
4344,127.0,18.68413049252837,130141189.54974984,120-180
4345,116.0,15.324990302216676,4524376.349110616,60-120
4346,98.0,17.258745969732985,31288024.22679266,60-120
4347,118.0,16.505927502261688,14737819.489382988,60-120
4348,106.0,16.600325143275033,16196814.47101167,60-120
4349,109.0,19.498512655027792,293830213.9839911,60-120
4350,109.0,17.094400166109466,26546279.555836573,60-120
4351,88.0,16.16057370677696,10433931.597137297,60-120
4352,85.0,11.08322803298629,65070.594774874924,60-120
4353,115.0,14.178027057949476,1436940.930294608,60-120
4354,134.0,18.654035458415212,126282934.37229015,120-180
4355,102.0,14.525885605478106,2034754.2450806,60-120
4356,101.0,17.241372387993856,30749133.962340184,60-120
4357,107.0,15.981001599400525,8718882.198304612,60-120
4358,109.0,17.683573453419793,47849606.55769871,60-120
4359,102.0,18.64673911711603,125364884.25914395,60-120
4360,124.0,19.64537689390398,340313188.3890494,120-180
4361,134.0,18.62484545431904,122650015.4110061,120-180
4362,90.0,16.202081954445106,10876139.971873261,60-120
4363,94.0,16.25128579163734,11424672.071706502,60-120
4364,80.0,20.0282240835328,499053610.3583101,60-120
4365,108.0,13.685693619248253,878256.1909116175,60-120
4366,130.0,17.699381734951043,48612037.08991106,120-180
4367,110.0,18.992038558526545,177066966.09872147,60-120
4368,100.0,12.236904414304306,206262.3980822679,60-120
4369,90.0,14.069162464060168,1288723.1295163978,60-120
4370,94.0,17.94691341852175,62265211.102640346,60-120
4371,80.0,13.639831118557774,838886.8543079487,60-120
4372,120.0,17.453453706247558,38013567.98682601,60-120
4373,93.0,17.74147614959822,50702011.868482485,60-120
4374,121.0,17.1811737113778,28952691.010033347,120-180
4375,88.0,16.626402104866884,16624733.343135072,60-120
4376,180.0,14.5252474091687,2033456.0867148412,120-180
4377,110.0,17.378138067018014,35255710.25025013,60-120
4378,70.0,17.100997976814728,26722005.95055586,60-120
4379,90.0,17.224796081130844,30243628.16653696,60-120
4380,88.0,12.407946147763722,244738.64077265144,60-120
4381,128.0,19.56955663579292,315464475.3899944,120-180
4382,92.0,16.453866061113953,13990177.876598109,60-120
4383,87.0,17.51908741351004,40592237.573040575,60-120
4384,89.0,13.78901734687471,973854.6552251249,60-120
4385,120.0,16.234528484624455,11234820.477626458,60-120
4386,116.0,18.491414525542613,107329545.68218453,60-120
4387,96.0,16.148531578224492,10309038.351056142,60-120
4388,130.0,17.724467968682415,49846954.97137298,120-180
4389,120.0,17.597819901745307,43917344.96603668,60-120
4390,117.0,13.126238965550037,501941.5539744302,60-120
4391,95.0,17.50751540478271,40125211.27345747,60-120
4392,96.0,17.264517944025517,31469140.093524177,60-120
4393,106.0,13.151099776934073,514576.63671484153,60-120
4394,94.0,17.126817890760265,27420950.356976096,60-120
4395,125.0,17.80093644163336,53808200.63271261,120-180
4396,91.0,13.678202850031358,871701.9552529182,60-120
4397,115.0,18.457571897835862,103758007.81295162,60-120
4398,141.0,20.16605973073272,572807192.7646469,120-180
4399,90.0,17.8117648655435,54394024.69041133,60-120
4400,85.0,20.250809995133004,623469244.7808782,60-120
4401,119.0,18.30286760239655,88886212.84922178,60-120
4402,114.0,13.224211422760721,553607.6062256809,60-120
4403,140.0,17.068270376823023,25861614.891439684,120-180
4404,96.0,18.401101278721896,98061096.76158977,60-120
4405,91.0,17.294030549358073,32411716.940605886,60-120
4406,40.0,16.61330314193965,16408386.629627569,0-60
4407,139.0,20.183677994807233,582988486.150806,120-180
4408,98.0,18.930035221681415,166421655.92798775,60-120
4409,112.0,18.64048332606962,124583075.70380765,60-120
4410,105.0,13.80050553133863,985106.9878265702,60-120
4411,113.0,19.582257253774856,319496620.34463584,60-120
4412,101.0,18.16272653158785,77263060.82256809,60-120
4413,87.0,18.016478407361376,66750904.60992217,60-120
4414,91.0,18.52674372387597,111189190.11684267,60-120
4415,110.0,16.77183290839609,19227130.921734296,60-120
4416,100.0,17.736868501990582,50468932.25152862,60-120
4417,83.0,17.545290993358417,41669957.91164535,60-120
4418,104.0,16.414872940664136,13455156.059005002,60-120
4419,120.0,18.963980940208298,172167937.66637018,60-120
4420,87.0,18.67783484143994,129324439.7117843,60-120
4421,118.0,9.902971755277669,19989.686714841577,60-120
4422,97.0,16.236403724813854,11255908.230628125,60-120
4423,96.0,19.120198970396032,201278276.8331295,60-120
4424,94.0,18.084677004142144,71462043.3266259,60-120
4425,104.0,16.26125227874842,11539105.219677597,60-120
4426,84.0,17.23294747506018,30491163.401554402,60-120
4427,97.0,16.642155946987216,16888710.636269428,60-120
4428,93.0,18.628163418732026,123057639.66481864,60-120
4429,92.0,17.926856239990965,61028787.67979275,60-120
4430,129.0,18.913524651963797,163696498.4326425,120-180
4431,112.0,16.85533752841542,20901626.323212434,60-120
4432,93.0,12.982628437757857,434794.34917098447,60-120
4433,119.0,17.96948442818946,63686580.310880825,60-120
4434,91.0,19.229027083670207,224419378.23834196,60-120
4435,98.0,18.52746805494222,111269757.07652849,60-120
4436,92.0,16.78986813661824,19577042.49896373,60-120
4437,98.0,16.971695922609943,23480853.975751296,60-120
4438,107.0,16.86634174992902,21132902.62326425,60-120
4439,130.0,17.97085277728696,63773785.435492225,120-180
4440,90.0,17.975862804930923,64094095.57481865,60-120
4441,88.0,17.130735366913484,27528581.960569948,60-120
4442,77.0,16.31125635158593,12130777.202072538,60-120
4443,93.0,19.75497751091364,379732460.3121243,60-120
4444,109.0,16.73630886775384,18556095.060777202,60-120
4445,107.0,17.004403532145872,24261554.404145077,60-120
4446,93.0,12.494543525962106,266877.0984455958,60-120
4447,124.0,16.660558608940246,17202385.24046632,120-180
4448,97.0,17.12839757284844,27464300.972176164,60-120
4449,93.0,16.71337369551305,18135351.184300516,60-120
4450,108.0,16.2058958359281,10917699.481865285,60-120
4451,95.0,18.027043605628293,67459879.78844559,60-120
4452,108.0,16.081384591553146,9639546.207357513,60-120
4453,93.0,16.338317863434625,12463536.551502591,60-120
4454,110.0,17.57113345451127,42760847.10067357,60-120
4455,103.0,15.979147879878026,8702734.80715026,60-120
4456,84.0,18.226358705160845,82339269.71782383,60-120
4457,110.0,17.283606382383358,32075606.669637304,60-120
4458,136.0,19.18322853744339,214373105.26756477,120-180
4459,99.0,16.527979335097214,15066425.284974093,60-120
4460,102.0,18.777618293814864,142894662.91538858,60-120
4461,114.0,19.726570446919354,369097150.1600518,60-120
4462,91.0,16.023574279134145,9098082.901554404,60-120
4463,96.0,12.74406341572859,342512.4943005181,60-120
4464,116.0,18.425691475542255,100502330.62994818,60-120
4465,92.0,18.348861712757717,93069930.81139895,60-120
4466,136.0,18.31651878396647,90107934.6804145,120-180
4467,104.0,17.3522395274174,34354361.03626943,60-120
4468,100.0,20.52338394946441,818827461.1398964,60-120
4469,89.0,17.703781262456456,48826378.238341965,60-120
4470,112.0,19.49967296896942,294171347.1502591,60-120
4471,83.0,17.610475674598952,44476684.88202073,60-120
4472,115.0,17.6443790763907,46010448.795647666,60-120
4473,107.0,13.691869287566249,883696.7922279793,60-120
4474,97.0,15.313110698053277,4470946.5398445595,60-120
4475,96.0,19.292744000491474,239184074.7019689,60-120
4476,100.0,14.47365606458731,1931207.5997927461,60-120
4477,83.0,15.033659432387427,3380923.4235751294,60-120
4478,83.0,16.31125635158593,12130777.202072538,60-120
4479,120.0,21.60067241128766,2404655317.9364767,60-120
4480,132.0,18.264831797047997,85568843.4996373,120-180
4481,140.0,16.534399902900137,15163471.502590673,120-180
4482,122.0,19.790922541452932,393630236.84839374,120-180
4483,101.0,17.68388013217237,47864283.265751295,60-120
4484,105.0,18.0862087024976,71571585.49222797,60-120
4485,128.0,18.96904786326313,173042513.19134715,120-180
4486,100.0,17.002287043964067,24210259.412746113,60-120
4487,94.0,19.63709845917767,337507557.01362693,60-120
4488,90.0,18.22423295320465,82164422.76062176,60-120
4489,150.0,18.327358652703673,91090006.01036268,120-180
4490,91.0,16.821131473768375,20198753.92865285,60-120
4491,92.0,16.68794142580041,17679943.611968912,60-120
4492,102.0,16.92644199067616,22441937.823834196,60-120
4493,87.0,15.634135559652238,6163377.98658031,60-120
4494,129.0,19.530132176454128,303269430.0518135,120-180
4495,116.0,20.102241028637017,537393430.0518135,60-120
4496,114.0,19.16918579432687,211383757.26668394,60-120
4497,116.0,16.73488876364954,18529762.176165804,60-120
4498,111.0,13.591772282232924,799524.3619170984,60-120
4499,123.0,17.146069096265503,27953950.69585492,120-180
4500,100.0,18.59117204952899,118588734.12823834,60-120
4501,99.0,16.661138098924216,17212356.739326425,60-120
4502,92.0,15.618109171025983,6065388.601036269,60-120
4503,98.0,17.752143532667006,51245764.705077715,60-120
4504,97.0,18.089220518355614,71787470.86870466,60-120
4505,312.0,16.839426289352858,20571687.379481863,240-1000
4506,110.0,15.238741541879683,4150509.0273575126,60-120
4507,188.0,18.89086483329341,160028876.22067356,180-240
4508,89.0,17.826173122842835,55183421.05025907,60-120
4509,108.0,17.902008772495254,59531061.272538856,60-120
4510,112.0,19.16581176452523,210671744.02250338,60-120
4511,83.0,15.374867957879978,4755764.2085357625,60-120
4512,93.0,17.45507462909649,38075235.0129892,60-120
4513,114.0,18.330314706960674,91359671.38677463,60-120
4514,101.0,17.85406914008978,56744491.30448718,60-120
4515,90.0,16.845001052595066,20686689.92425776,60-120
4516,125.0,13.330940163521127,615961.7605263158,120-180
4517,87.0,17.73381876956372,50315249.97631579,60-120
4518,101.0,15.487056219853274,5320384.9613360325,60-120
4519,115.0,16.81922284283609,20160238.72945344,60-120
4520,102.0,13.98544993997312,1185233.0026990552,60-120
4521,114.0,17.391311590834057,35723224.83505398,60-120
4522,102.0,15.701219738850744,6591027.015350877,60-120
4523,101.0,20.35838925781363,694282334.5181174,60-120
4524,95.0,15.346652460621193,4623453.3427462885,60-120
4525,118.0,16.37731589481715,12959191.9164305,60-120
4526,94.0,18.13583515160351,75213038.00391363,60-120
4527,110.0,18.375944886476244,95625003.47742915,60-120
4528,85.0,15.311582282605706,4464118.295614035,60-120
4529,88.0,12.111930194259216,182030.62010796223,60-120
4530,85.0,13.353763615372161,630181.7919365722,60-120
4531,83.0,12.426427312463755,249303.75023616734,60-120
4532,121.0,16.78993143948762,19578281.821153846,120-180
4533,80.0,15.961514446890366,8550620.803643724,60-120
4534,110.0,17.393932780756703,35816985.01993927,60-120
4535,107.0,16.4913804221535,14524979.105094466,60-120
4536,102.0,16.313900387621548,12162893.854217274,60-120
4537,102.0,17.29802306062978,32541379.7537112,60-120
4538,128.0,17.687747958116923,48049772.47112011,120-180
4539,107.0,17.541003530870693,41491681.97901484,60-120
4540,113.0,20.00644487605985,488302122.6583671,60-120
4541,103.0,15.237879630678368,4146933.1983805667,60-120
4542,101.0,15.65303540996845,6280972.6684885295,60-120
4543,126.0,17.298136532639788,32545072.498987854,120-180
4544,105.0,17.472664813793106,38750910.63684211,60-120
4545,90.0,14.170464191655796,1426114.529082321,60-120
4546,141.0,19.87070072977167,426319971.7856613,120-180
4547,102.0,14.963873143486918,3153025.8703441294,60-120
4548,122.0,18.61685243735253,121673579.29068826,120-180
4549,80.0,15.794077065690269,7232368.007051283,60-120
4550,118.0,13.476945844631743,712792.650708502,60-120
4551,95.0,13.567338559328169,780225.733974359,60-120
4552,107.0,17.25765861736894,31254021.609446693,60-120
4553,121.0,19.776946958941394,388167287.8583671,120-180
4554,112.0,16.679823231693593,17536995.423582997,60-120
4555,109.0,13.30872826543801,602430.9099190284,60-120
4556,108.0,17.540767582567934,41481893.24193657,60-120
4557,101.0,16.47928212215069,14350310.278778678,60-120
4558,91.0,14.877541522955173,2892239.064608637,60-120
4559,108.0,17.580094327577452,43145743.552361675,60-120
4560,124.0,16.48304962770035,14404477.125269907,120-180
4561,91.0,13.308013419902734,602000.4187584346,60-120
4562,96.0,17.280479341704613,31975461.603238866,60-120
4563,110.0,19.633871287029088,336420117.6464912,60-120
4564,101.0,18.131941845585587,74920779.92466262,60-120
4565,87.0,21.354070016103005,1879121121.8484144,60-120
4566,84.0,16.92722846188245,22459594.704149798,60-120
4567,111.0,16.290615672260685,11882956.116025642,60-120
4568,105.0,17.318586621339794,33217474.02034413,60-120
4569,113.0,17.071411804263594,25942985.020377867,60-120
4570,115.0,13.877037639917416,1063459.2966936573,60-120
4571,90.0,14.157996564281685,1408444.6441970312,60-120
4572,96.0,15.615183657690224,6047670.156207827,60-120
4573,100.0,18.30891756363419,89425600.98495276,60-120
4574,115.0,17.899070269466176,59356385.83650473,60-120
4575,142.0,17.84026835373053,55966751.75570176,120-180
4576,96.0,15.027977781671877,3361768.664439946,60-120
4577,108.0,17.643206355903846,45956523.02584346,60-120
4578,79.0,18.43036450540659,100973080.0788799,60-120
4579,101.0,15.707724021055792,6634036.636808367,60-120
4580,106.0,16.43781242801204,13767377.853812415,60-120
4581,88.0,17.11119626460638,26995919.005668018,60-120
4582,103.0,17.886412840362667,58609821.351720646,60-120
4583,100.0,17.876679035877522,58042092.373751685,60-120
4584,88.0,16.02858057621822,9143744.810627531,60-120
4585,112.0,18.26247476394598,85367392.4097166,60-120
4586,115.0,20.355155035686852,692040498.4816127,60-120
4587,171.0,16.966632610957205,23362263.577631578,120-180
4588,108.0,13.134395170073422,506052.232928475,60-120
4589,106.0,16.67961309116218,17533310.57722672,60-120
4590,96.0,16.568104522657887,15683260.991464237,60-120
4591,120.0,15.651153850687175,6269165.757253711,60-120
4592,107.0,16.736471959023003,18559121.644669365,60-120
4593,115.0,17.499849602593642,39818795.30367746,60-120
4595,88.0,18.705225575949548,132915690.0722672,60-120
4596,99.0,17.219894379107224,30095745.647267208,60-120
4597,97.0,13.777253682661252,962465.6754723347,60-120
4598,103.0,18.412690728890183,99204182.02634953,60-120
4599,93.0,16.775428440778708,19296387.125438597,60-120
4600,119.0,19.26336065828724,232258296.7287787,60-120
4601,128.0,16.076597728717417,9593513.286403509,120-180
4602,85.0,19.17080079753975,211725418.53157896,60-120
4603,87.0,17.296465798261373,32490743.72462888,60-120
4604,99.0,13.125399219292925,501520.22736167343,60-120
4605,99.0,15.771854935167035,7073421.981747638,60-120
4606,93.0,16.55271481617588,15443747.953036437,60-120
4607,93.0,18.36846398686178,94912311.53795546,60-120
4608,98.0,17.089983346286886,26429287.97763158,60-120
4609,107.0,17.505438648331317,40041967.45057355,60-120
4610,123.0,15.728672503528912,6774475.491666667,120-180
4611,85.0,12.204010247137258,199587.94537786776,60-120
4612,127.0,19.705599309437094,361437361.0469636,120-180
4613,97.0,16.416072982016818,13471312.494939271,60-120
4614,99.0,14.42825213697904,1845484.0097840757,60-120
4615,101.0,19.47055743400842,285729876.29888666,60-120
4616,125.0,19.371159433381123,258694770.74922404,120-180
4617,118.0,19.267229483068572,233158603.8250675,60-120
4618,76.0,11.856036596578337,140932.53738191634,60-120
4619,99.0,17.35009941677315,34280917.51919703,60-120
4620,112.0,19.041535945052214,186051847.9127193,60-120
4621,141.0,20.433168181676727,748190499.2658907,120-180
4622,99.0,16.96394469406022,23299552.074021593,60-120
4623,109.0,15.682524242299499,6468949.200910931,60-120
4624,92.0,15.537719637864562,5596878.7702429155,60-120
4625,96.0,13.625964843797945,827334.8951079622,60-120
4626,86.0,12.813385143164082,367098.37510121457,60-120
4627,103.0,16.11456152075373,9964721.074831309,60-120
4628,100.0,17.006198243225167,24305135.981106613,60-120
4629,114.0,16.58714143526412,15984681.818353577,60-120
4630,111.0,15.531443656191906,5561862.856207827,60-120
4631,133.0,16.920802797608264,22315739.56622807,120-180
4632,108.0,17.401361045546178,36084033.69480432,60-120
4633,127.0,16.268766441655515,11626138.517780026,120-180
4634,94.0,17.191603863978138,29256252.33896761,60-120
4635,93.0,16.928774020173705,22494334.15597166,60-120
4636,103.0,17.492486929441153,39526699.152294196,60-120
4637,108.0,14.771196197761306,2600452.9458502023,60-120
4638,121.0,17.47911957448132,39001847.488866396,120-180
4639,99.0,17.52452691262898,40813640.62850877,60-120
4640,95.0,17.793936231191594,53432847.21403509,60-120
4641,105.0,11.50029000919517,98744.4036437247,60-120
4642,130.0,18.693182924591618,131324632.26258434,120-180
4643,95.0,13.940734518400843,1133402.2619095817,60-120
4644,107.0,18.31607826588894,90068249.2479757,60-120
4645,130.0,17.226342846511994,30290444.160931174,120-180
4646,136.0,21.014186092126312,1337657908.4074223,120-180
4647,168.0,19.861585357700914,422451564.3934548,120-180
4648,116.0,18.271507334824623,86141972.39035088,60-120
4649,95.0,17.768594717231483,52095791.03748313,60-120
4650,95.0,14.361436704671041,1726206.3626180836,60-120
4651,107.0,15.980337701484391,8713095.67162618,60-120
4652,94.0,15.33249259778943,4558447.202766532,60-120
4653,117.0,20.000056951713777,485192827.18596494,60-120
4654,92.0,16.245469391553694,11358414.485222673,60-120
4655,110.0,16.653159583091387,17075574.065519568,60-120
4656,99.0,17.318950915034435,33229577.141093116,60-120
4657,123.0,17.401336582783607,36083150.99045209,120-180
4658,189.0,17.71689595061216,49470938.326585695,180-240
4659,96.0,16.535864759972267,15185700.09794197,60-120
4660,96.0,11.739431616321767,125421.03248987855,60-120
4662,113.0,16.418959523408716,13510254.17240216,60-120
4663,90.0,16.498996586837787,14636026.07722672,60-120
4664,105.0,11.375983763751757,87202.10624156546,60-120
4665,120.0,16.998285039533858,24113563.465182185,60-120
4666,107.0,17.634504096343292,45558332.525404856,60-120
4667,95.0,15.031776374857708,3374562.9407219975,60-120
4668,110.0,18.17203977265839,77985991.5224359,60-120
4669,95.0,16.796493612240837,19707180.353340082,60-120
4670,123.0,19.90608993003733,441677232.48475033,120-180
4671,101.0,18.14894841813912,76205821.71052632,60-120
4672,97.0,19.742088904838873,374869643.0015857,60-120
4673,96.0,15.723207210438312,6737551.988360324,60-120
4674,106.0,17.211936780753973,29857206.15077598,60-120
4675,98.0,19.136929138276116,204674022.689305,60-120
4676,106.0,17.45637696484709,38124854.056072876,60-120
4677,90.0,12.414041723353895,246235.01966936572,60-120
4678,109.0,15.82646042462098,7470409.871558704,60-120
4679,92.0,17.85913543557792,57032705.136504725,60-120
4680,99.0,18.00304674387751,65860323.30522942,60-120
4681,97.0,16.9329877274544,22589318.67351552,60-120
4682,106.0,17.311124572552096,32970526.123110663,60-120
4683,88.0,14.187639731849316,1450820.377294197,60-120
4684,110.0,19.182059585896546,214122659.90232792,60-120
4685,102.0,19.09533100139778,196334619.01656544,60-120
4686,92.0,20.329674102004308,674629427.6466937,60-120
4687,93.0,14.48216176929022,1947703.938394062,60-120
4688,144.0,15.197725072103339,3983713.8571524965,120-180
4689,123.0,19.214497369949836,221182203.48097166,120-180
4690,120.0,17.902294259845053,59548059.06366397,60-120
4691,104.0,19.276820448810792,235405578.109278,60-120
4692,97.0,16.910507446378745,22087169.811320752,60-120
4693,95.0,17.441135697440917,37548188.67924528,60-120
4694,129.0,17.380511075624483,35339471.6981132,120-180
4695,92.0,16.498772725256988,14632749.999999998,60-120
4696,80.0,16.312670445623127,12147943.396226414,60-120
4697,82.0,16.51746485826914,14908839.622641508,60-120
4698,98.0,17.22896117749728,30369858.490566034,60-120
4699,86.0,16.910507446378745,22087169.811320752,60-120
4700,94.0,16.687363895064536,17669735.8490566,60-120
4701,109.0,17.133650997692957,27608962.26415094,60-120
4702,85.0,16.910507446378745,22087169.811320752,60-120
4703,111.0,18.089162442720394,71783301.88679245,60-120
4704,84.0,16.44050381713301,13804481.13207547,60-120
4705,77.0,16.44050381713301,13804481.13207547,60-120
4706,103.0,18.19144129184081,79513811.3207547,60-120
